textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2017-12/31/2017), Quarter 3 (07/01/2017-09/30/2017), Quarter 2 (04/01/2017-06/30/2017), Quarter 1 (01/01/2017-03/31/2017)",All,All,All,8/1/2023 9:25:27 AM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1
Period Ending  3/31/2017,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"14,370",686,129,0,0,304,0,"4,947,297,208","34,528,191","14,370",0,"34,528,191",0,112,125,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Condominium Unit Owners,"804,408","27,961","14,141",0,5,"44,333","95,812","82,644,535,482","757,070,718","708,596","18,831,044,839","683,758,534","73,312,184","3,731","3,781",,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Condominium Unit Owners - WIND ONLY,"41,574","1,370",531,0,0,904,0,"6,202,887,550","41,341,647","41,574",0,"41,341,647",0,249,258,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Dwelling/Fire,"722,225","32,489","7,009",0,35,"35,407","46,536","151,285,481,437","876,209,708","675,689","12,573,021,581","838,792,566","37,417,142","7,534","7,721",,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners,"78,583","2,883",904,0,0,"2,997","6,529","3,437,443,933","41,478,463","72,054","287,176,421","40,034,057","1,444,406",151,225,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,393,19,0,0,0,12,0,"12,062,060","331,094",393,0,"331,094",0,0,0,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Farmowners,"2,602",34,51,0,0,72,9,"1,401,567,898","10,213,662","2,593","8,600,559","10,161,644","52,018",20,20,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,223,454","99,441","35,657",0,229,"146,470","131,876","1,447,108,444,589","6,470,738,195","3,091,578","103,882,110,276","6,244,983,822","225,754,373","4,057","4,216",,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"102,803","3,171",971,0,0,"1,337",0,"44,628,449,277","280,158,625","102,803",0,"280,158,625",0,854,984,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Mobile Homeowners,"257,423","14,110","4,959",4,0,"18,977","13,781","22,129,539,567","256,111,945","243,642","967,757,184","251,447,490","4,664,455",95,154,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Mobile Homeowners - WIND ONLY,"3,590",142,7,0,0,55,0,"143,831,700","3,220,270","3,590",0,"3,220,270",0,0,0,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Tenants,"607,976","71,210","5,007",0,0,"97,460","9,467","14,684,330,024","131,162,965","598,509","607,811,511","128,523,504","2,639,462",223,283,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  3/31/2017,Personal Residential - Tenants - WIND ONLY,"2,516",61,117,0,0,45,0,"532,292,871","4,320,392","2,516",0,"4,320,392",0,12,11,,,,,,,,,,,"5,943,681","257,215","71,393",4,269,"354,300","311,246","1,895,168,299,858","9,415,201,418","5,632,435","146,236,097,425","9,047,735,100","367,466,318","17,055","17,798",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - (Apartment Buildings) - WIND ONLY,"1,800",111,57,0,0,18,0,"1,530,899,556","13,075,038","1,800",0,"13,075,038",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - (Condo Associations Only) - WIND ONLY,"2,517",223,125,0,0,41,0,"8,711,699,458","40,604,900","2,517",0,"40,604,900",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - (Homeowners Association) - WIND ONLY,117,5,2,0,0,2,0,"514,924,597","2,079,294",117,0,"2,079,294",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - Allied Lines (Condo Associations Only),451,4,0,0,0,161,0,"6,479,291,946","41,788,022",451,0,"41,788,022",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - Allied Lines (Excl Condo Associations),427,14,15,0,0,8,4,"4,448,289,524","3,688,526",423,"31,311,228","3,524,258","164,268",0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - CMP (Condo Associations Only),"4,141",515,154,0,0,582,832,"42,452,954,779","123,815,461","3,309","3,467,193,867","118,934,759","4,880,702",21,16,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - CMP (Excl Condo Associations),"9,988",258,78,0,0,882,"1,003","5,321,489,742","35,936,913","8,985","605,092,550","33,713,084","2,223,828",41,6,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - Dwelling/Fire (Condo Associations Only),"4,217",414,17,0,0,196,85,"30,176,058,556","123,322,298","4,132","212,563,203","123,022,948","299,350",0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,102",79,37,0,0,35,99,"4,798,846,455","15,760,525","1,003","189,415,742","15,435,320","325,205",0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Allied Lines,"57,978","2,296","1,688",0,0,"5,166","6,553","8,720,276,651","87,218,458","51,425","4,376,708,771","71,639,963","15,578,495",0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"13,794",727,155,0,0,342,0,"4,762,241,432","33,819,925","13,794",0,"33,819,925",0,97,61,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Condominium Unit Owners,"807,580","35,043","16,645",0,11,"55,088","95,119","83,948,113,102","766,116,181","712,461","18,920,013,502","692,371,531","73,744,650",363,"2,723",,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Condominium Unit Owners - WIND ONLY,"40,093","3,516",816,0,0,"2,832",0,"5,985,290,047","39,698,923","40,093",0,"39,698,923",0,245,264,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Dwelling/Fire,"717,124","34,637","8,868",0,29,"39,011","45,615","151,076,700,510","872,012,291","671,509","12,309,960,342","835,536,855","36,475,436",303,"9,597",,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners,"76,889","11,723","2,649",0,0,"12,540","6,607","3,396,229,780","38,721,264","70,282","293,716,456","37,260,678","1,460,586",0,137,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,365,37,1,0,0,10,0,"11,395,330","325,072",365,0,"325,072",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Farmowners,"2,592",50,71,0,0,111,9,"1,397,602,676","10,215,329","2,583","8,600,559","10,163,311","52,018",33,33,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,234,922","121,602","43,388",0,225,"175,021","128,885","1,459,149,301,013","6,503,071,173","3,106,037","102,814,272,006","6,280,894,549","222,176,625",455,"35,809",,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"99,365","4,294","1,217",0,0,"2,029",0,"43,246,036,227","273,314,303","99,365",0,"273,314,303",0,304,352,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Mobile Homeowners,"259,461","23,361","5,066",11,0,"30,409","13,856","22,412,505,808","256,741,646","245,605","980,711,009","252,028,235","4,713,411",14,26,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Mobile Homeowners - WIND ONLY,"3,482",195,10,0,0,97,0,"140,291,910","3,240,043","3,482",0,"3,240,043",0,0,0,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Tenants,"619,982","86,467","5,731",0,0,"104,204","9,423","14,946,715,766","132,925,466","610,559","608,584,309","130,302,917","2,622,549",170,167,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  6/30/2017,Personal Residential - Tenants - WIND ONLY,"2,431",78,122,0,0,21,0,"522,858,111","4,372,867","2,431",0,"4,372,867",0,21,110,,,,,,,,,,,"5,960,818","325,649","86,912",11,265,"428,806","308,090","1,904,150,012,975","9,421,863,919","5,652,728","144,818,143,545","9,057,146,796","364,717,123","2,067","49,301",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - (Apartment Buildings) - WIND ONLY,"1,690",88,54,0,0,23,0,"1,421,941,742","12,420,495","1,690",0,"12,420,495",0,76,79,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - (Condo Associations Only) - WIND ONLY,"2,276",119,84,0,0,43,0,"7,328,148,457","34,609,668","2,276",0,"34,609,668",0,90,96,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - (Homeowners Association) - WIND ONLY,132,4,7,0,0,2,0,"527,476,157","2,281,117",132,0,"2,281,117",0,0,3,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - Allied Lines (Condo Associations Only),481,0,0,0,0,30,0,"6,859,061,462","45,080,069",481,0,"45,080,069",0,0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - Allied Lines (Excl Condo Associations),463,12,15,0,0,4,4,"4,841,762,085","5,571,135",459,"28,717,228","5,416,834","154,301",19,18,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - CMP (Condo Associations Only),"4,097",177,132,0,0,276,759,"42,404,289,698","122,866,644","3,338","3,015,165,848","118,514,057","4,352,587",5,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - CMP (Excl Condo Associations),"10,250",256,66,0,0,588,"1,008","5,448,586,692","36,356,188","9,242","690,665,424","34,056,882","2,299,306",12,9,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - Dwelling/Fire (Condo Associations Only),"4,135",175,6,0,0,99,80,"30,073,131,235","120,518,894","4,055","196,729,245","120,185,375","333,519",0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,048",59,21,0,0,27,96,"4,834,696,760","14,909,104",952,"173,565,065","14,581,551","327,553",0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Allied Lines,"60,518","2,302","1,402",0,0,"6,246","8,464","8,846,606,514","90,485,758","52,054","4,872,020,591","72,762,847","17,722,911",0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"13,463",567,108,0,0,323,0,"4,653,958,804","33,683,010","13,463",0,"33,683,010",0,192,213,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Condominium Unit Owners,"813,890","25,272","11,795",0,8,"43,452","94,294","85,361,088,965","777,308,919","719,596","18,870,388,387","703,722,147","73,586,772",214,132,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Condominium Unit Owners - WIND ONLY,"38,991","1,220",578,0,0,670,0,"5,856,103,568","39,630,431","38,991",0,"39,630,431",0,558,584,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Dwelling/Fire,"717,193","31,520","6,829",0,7,"38,491","44,827","151,921,149,774","877,316,082","672,366","12,075,198,733","841,590,105","35,725,977",341,195,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners,"76,485","1,956",672,0,0,"2,224","6,570","3,405,225,309","39,925,768","69,915","292,938,529","38,472,135","1,453,633",0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,363,13,2,0,0,13,0,"11,568,530","335,245",363,0,"335,245",0,0,0,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Farmowners,"2,588",40,53,0,0,90,15,"1,409,338,828","10,329,924","2,573","11,059,111","10,265,824","64,100",35,34,,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
Period Ending  9/30/2017,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,251,498","118,905","32,237",0,82,"151,233","126,345","1,472,966,743,439","6,574,984,629","3,125,153","101,640,611,663","6,354,925,139","220,059,490",500,"17,789",,,,,,,,,,,"6,033,732","287,957","63,573",20,97,"408,157","302,364","1,920,663,117,328","9,524,327,628","5,731,368","143,228,460,679","9,161,817,089","362,510,539","3,057","20,197",,,,,,,,,,
