textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2018-12/31/2018), Quarter 3 (07/01/2018-09/30/2018), Quarter 2 (04/01/2018-06/30/2018), Quarter 1 (01/01/2018-03/31/2018)",All,All,All,8/1/2023 9:23:16 AM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1
Period Ending  3/31/2018,Personal Residential - Condominium Unit Owners,"817,046","26,437","13,373",0,13,"42,567","92,001","88,261,868,510","792,898,101","725,045","18,787,648,225","718,930,213","73,967,889","1,050","8,673",,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Condominium Unit Owners - WIND ONLY,"35,793","1,003",694,0,0,687,0,"5,395,124,369","37,065,568","35,793",0,"37,065,568",0,46,62,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Dwelling/Fire,"709,507","29,761","7,962",0,7,"36,656","43,104","152,528,061,132","876,489,631","666,403","11,675,088,648","842,071,492","34,418,139","1,090","1,108",,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners,"74,124","2,792",822,0,0,"2,357","6,331","3,360,934,440","40,661,310","67,793","285,131,040","39,248,733","1,412,577",0,0,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,344,20,0,0,0,5,0,"11,197,160","331,408",344,0,"331,408",0,0,0,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Farmowners,"2,582",43,31,0,0,61,13,"1,443,632,619","10,500,215","2,569","11,082,411","10,431,359","68,856",31,30,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,254,761","97,330","35,734",0,45,"139,398","121,434","1,496,475,338,948","6,674,332,384","3,133,327","100,114,311,813","6,457,492,545","216,839,839",603,622,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"91,672","2,649",889,0,0,"1,391",0,"40,419,648,844","258,966,168","91,672",0,"258,966,168",0,163,204,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Mobile Homeowners,"257,926","8,311","3,582",18,0,"10,598","13,301","22,746,913,644","265,460,420","244,625","950,393,773","260,866,097","4,594,323",7,7,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Mobile Homeowners - WIND ONLY,"3,257",130,7,0,0,39,0,"135,284,290","3,232,220","3,257",0,"3,232,220",0,0,0,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Tenants,"679,059","86,791","5,406",0,0,"95,980","9,253","16,281,772,614","143,991,689","669,806","604,476,687","141,493,775","2,497,914",87,87,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  3/31/2018,Personal Residential - Tenants - WIND ONLY,"1,625",61,108,0,0,12,0,"221,773,184","1,449,699","1,625",0,"1,449,699",0,1,1,,,,,,,,,,,"6,026,215","259,490","70,430",18,65,"335,494","297,072","1,936,590,092,601","9,726,454,986","5,729,143","141,484,042,981","9,366,181,991","360,272,995","3,104","10,834",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - (Apartment Buildings) - WIND ONLY,"1,353",106,58,0,0,31,0,"1,129,616,398","9,422,319","1,353",0,"9,422,319",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - (Condo Associations Only) - WIND ONLY,"1,932",96,75,0,0,59,0,"5,924,791,722","28,782,718","1,932",0,"28,782,718",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - (Homeowners Association) - WIND ONLY,111,5,3,0,0,1,0,"441,385,679","2,003,211",111,0,"2,003,211",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - Allied Lines (Condo Associations Only),706,0,38,0,0,108,0,"6,568,263,721","178,495,244",706,0,"178,495,244",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - Allied Lines (Excl Condo Associations),449,17,30,0,0,27,3,"952,905,993","5,172,404",446,"693,215","5,171,683",721,0,20,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - CMP (Condo Associations Only),"2,009",88,164,0,0,187,665,"18,252,970,166","67,544,574","1,344","2,553,911,641","63,867,265","3,677,309",5,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - CMP (Excl Condo Associations),"10,774",303,92,0,0,838,943,"3,713,660,923","33,490,679","9,831","651,097,414","31,399,516","2,091,164",7,5,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - Dwelling/Fire (Condo Associations Only),"5,713",699,47,0,0,938,35,"51,760,727,488","162,844,443","5,678","92,340,608","162,697,888","146,555",0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,149",144,67,0,0,130,47,"9,965,014,991","26,901,644","1,102","145,450,723","26,623,795","277,849",2,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Allied Lines,"60,877","2,559","1,717",0,0,"4,523","10,993","8,513,846,263","94,684,570","49,884","5,996,896,357","72,192,526","22,492,044",0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"12,121",623,96,0,0,307,0,"4,249,706,607","31,265,307","12,121",0,"31,265,307",0,5,26,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Condominium Unit Owners,"821,252","32,591","16,967",0,23,"52,781","90,103","89,818,671,060","805,280,812","731,149","18,679,429,899","731,075,000","74,205,812","2,057","2,975",,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Condominium Unit Owners - WIND ONLY,"34,520","1,256","1,140",0,0,989,0,"5,188,321,348","35,855,731","34,520",0,"35,855,731",0,98,237,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Dwelling/Fire,"709,676","35,049","10,846",0,2,"45,046","41,914","154,247,461,703","887,846,955","667,762","11,407,132,589","854,155,922","33,691,033",928,"1,960",,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners,"73,036","2,935",912,0,0,"2,759","6,183","3,352,652,113","41,272,903","66,853","279,227,517","39,887,095","1,385,808","4,338","4,338",,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,324,30,5,0,0,15,0,"10,793,130","317,679",324,0,"317,679",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Farmowners,"2,551",47,32,0,0,49,13,"1,438,320,297","10,634,890","2,538","11,306,486","10,562,909","71,981",60,59,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,274,567","114,449","49,879",0,56,"183,977","118,207","1,517,616,919,236","6,769,251,312","3,156,360","98,820,036,034","6,555,017,260","214,234,052","16,857","17,130",,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"88,914","3,087","1,602",0,0,"1,666",0,"39,597,835,371","252,559,395","88,914",0,"252,559,395",0,204,480,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Mobile Homeowners,"259,915","9,471","3,256",12,0,"14,677","12,997","23,160,759,406","270,931,474","246,918","934,366,558","266,449,802","4,481,672","28,378","28,378",,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Mobile Homeowners - WIND ONLY,"3,109",217,11,0,0,80,0,"130,574,120","3,170,444","3,109",0,"3,170,444",0,0,0,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Tenants,"696,088","94,971","6,540",0,0,"118,758","9,184","16,607,742,837","146,266,988","686,904","609,868,358","143,768,554","2,498,434",220,220,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  6/30/2018,Personal Residential - Tenants - WIND ONLY,"3,008",65,205,0,0,107,0,"614,809,334","5,100,691","3,008",0,"5,100,691",0,4,81,,,,,,,,,,,"6,064,154","298,808","93,782",12,81,"428,053","291,287","1,963,257,749,905","9,869,096,388","5,772,867","140,181,757,399","9,509,841,954","359,254,434","53,163","55,909",,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - (Apartment Buildings) - WIND ONLY,"1,259",112,21,0,0,42,0,"1,047,407,041","8,872,800","1,259",0,"8,872,800",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - (Condo Associations Only) - WIND ONLY,"1,859",115,42,0,0,84,0,"5,714,521,497","28,275,992","1,859",0,"28,275,992",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - (Homeowners Association) - WIND ONLY,104,10,4,0,0,8,0,"422,289,121","1,883,791",104,0,"1,883,791",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - Allied Lines (Condo Associations Only),729,17,2,0,0,36,0,"8,053,867,391","181,478,879",729,0,"181,478,879",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - Allied Lines (Excl Condo Associations),415,37,9,0,0,8,3,"858,282,001","4,668,426",412,"693,215","4,667,704",722,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - CMP (Condo Associations Only),"2,007",82,53,0,0,136,634,"18,854,708,613","74,600,683","1,373","2,392,415,770","71,120,687","3,479,996",5,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - CMP (Excl Condo Associations),"10,998",324,80,0,0,662,917,"4,114,168,650","34,060,492","10,081","606,368,286","32,029,979","2,030,513",10,8,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - Dwelling/Fire (Condo Associations Only),"5,543",465,20,0,0,316,22,"51,151,555,532","159,340,581","5,521","74,454,958","159,225,207","115,374",0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,085",143,30,0,0,113,37,"10,094,476,823","26,823,234","1,048","48,997,831","26,618,952","204,282",0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Allied Lines,"60,503","2,731","1,622",0,0,"3,984","11,539","8,382,900,155","96,239,735","48,964","6,246,077,345","72,950,542","23,289,193",0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"11,727",604,86,0,0,281,0,"4,165,254,808","30,750,920","11,727",0,"30,750,920",0,0,15,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Condominium Unit Owners,"823,987","27,684","13,092",0,14,"43,492","88,646","91,082,827,370","814,007,350","735,341","18,582,984,154","739,802,986","74,204,364",181,189,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Condominium Unit Owners - WIND ONLY,"33,714","1,134",699,0,0,"1,010",0,"5,065,846,846","35,000,082","33,714",0,"35,000,082",0,10,26,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Dwelling/Fire,"706,750","34,848","9,924",0,1,"41,846","40,956","155,015,146,530","895,428,102","665,794","11,200,977,388","862,284,671","33,143,432",157,157,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners,"71,735","2,231",806,0,0,"1,736","6,078","3,338,151,903","41,748,369","65,657","275,510,210","40,381,867","1,366,502",0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,312,20,0,0,0,8,0,"10,480,950","319,261",312,0,"319,261",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Farmowners,"2,530",58,31,0,0,68,11,"1,442,353,946","10,686,557","2,519","8,057,726","10,635,313","51,244",64,65,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,284,878","106,988","41,391",0,34,"158,646","115,433","1,534,406,125,806","6,829,684,976","3,169,445","97,489,913,631","6,618,470,882","211,214,094",192,193,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"87,112","2,663",862,0,0,"1,699",0,"39,165,201,197","248,541,682","87,112",0,"248,541,682",0,12,36,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
